,location.postalCode,location.lat,location.lng,categories
13,M9A,43.671091716525275,-79.52665125587696,Fast Food Restaurant
14,M9A,43.6711008495276,-79.51961858889761,Salon / Barbershop
15,M9A,43.6625453,-79.5317488,Bank
17,M9A,43.66785755940784,-79.53998493322422,Factory
18,M9A,43.662703,-79.532627,Gift Shop
19,M9A,43.668228603612,-79.53346252441406,Bus Line
20,M9A,43.6648137962534,-79.5320463180542,Bus Line
21,M9A,43.662460906352436,-79.53205381416235,Café
22,M9A,43.670917377157295,-79.53263988405841,Residential Building (Apartment / Condo)
23,M9A,43.66293556940227,-79.53161716461182,Bank
24,M9A,43.67199591099852,-79.54144251673537,Elementary School
25,M9A,43.66510578356356,-79.52653048084724,School
26,M9A,43.66524415790737,-79.52908319176,Church
27,M9A,43.6609486208379,-79.53071594238281,Bus Line
28,M9A,43.667792,-79.539945,Office
29,M9A,43.6685947115559,-79.54026215156254,Office
30,M9A,43.66436873700721,-79.52699711075917,Baseball Field
31,M9A,43.66631281154209,-79.52413690636257,Doctor's Office
32,M9B,43.66577586930113,-79.54556155341326,Athletics & Sports
33,M9A,43.66482484362267,-79.52499882000663,Park
34,M9A,43.66436495788375,-79.52471883621266,Park
35,M9A,43.666961,-79.521471,Cupcake Shop
36,M9A,43.67572497652664,-79.53735709190369,Bus Line
37,M9A,43.668523509679915,-79.53421354293823,Bus Line
38,M9A,43.675426,-79.537125,Bus Stop
39,M9A,43.665328,-79.520511,Residential Building (Apartment / Condo)
40,M9A,43.66298764333833,-79.53181698355863,Pharmacy
41,M9A,43.66246660216897,-79.53210243500388,Candy Store
42,M9A,43.663302,-79.527676,Spiritual Center
43,M9A,43.66492858170565,-79.52048054521903,Convenience Store
44,M9A,43.663413,-79.526249,Cosmetics Shop
45,M9A,43.66387676608829,-79.53747095144278,Other Great Outdoors
46,M9A,43.674394614408236,-79.53714160371202,Golf Course
47,M9A,43.66878,-79.53673,Pizza Place
48,M9A,43.66790215067156,-79.53998850101479,Playground
49,M9A,43.67120813883244,-79.54622896989409,Gym
50,M9A,43.667022,-79.528983,Garden
51,M9A,43.66246,-79.531985,Concert Hall
52,M9A,43.666139,-79.519814,Bus Stop
53,M9A,43.664979,-79.521132,Strip Club
54,M9A,43.664922452206994,-79.52080249786377,Residential Building (Apartment / Condo)
55,M9B,43.66783531448512,-79.53993418272015,Playground
56,M9A,43.67314431354718,-79.54152732001882,Park
57,M9A,43.66279204564315,-79.53220865620096,Hardware Store
58,M9A,43.674618,-79.522705,Cemetery
59,M9A,43.66156301450105,-79.52278496022448,Candy Store
60,M9A,43.66387957016354,-79.52184014161787,Bus Line
61,M9A,43.66482600084906,-79.5248725529118,Skating Rink
0,M1B,43.80178186082014,-79.20042735921538,Trail
1,M1B,43.808683,-79.190103,Elementary School
2,M1B,43.80322660320925,-79.19241398073378,Gas Station
3,M1B,43.805926550874105,-79.19769480042692,Building
4,M1B,43.80109473604292,-79.20030379852142,Sandwich Place
5,M1B,43.8078818,-79.2019677,Business Service
6,M1B,43.8003371,-79.1967334,Print Shop
7,M1B,43.801999861382,-79.1981689631939,Coffee Shop
8,M1B,43.807896,-79.199733,Automotive Shop
9,M1B,43.80116435360954,-79.20025373002397,Shopping Mall
11,M1B,43.80455318899776,-79.19955968856812,Design Studio
12,M1B,43.80176867523648,-79.19669091125314,Sandwich Place
13,M1B,43.8020084,-79.1980797,Fast Food Restaurant
14,M1B,43.80098159718747,-79.20023292303085,Chinese Restaurant
15,M1B,43.80025935327685,-79.19522661480777,Martial Arts School
16,M1B,43.8067676622576,-79.19787526130676,Building
17,M1B,43.801053,-79.200125,Fried Chicken Joint
18,M1B,43.801291493380624,-79.19837794754201,Filipino Restaurant
19,M1B,43.80167719599126,-79.19412984131239,Hardware Store
20,M1B,43.8005806,-79.1993089,Caribbean Restaurant
21,M1B,43.80186301779314,-79.1992957809335,Coffee Shop
22,M1B,43.80002047583462,-79.19830662127322,Restaurant
23,M1B,43.809612,-79.199794,School
24,M1B,43.8004684,-79.1895676,Automotive Shop
25,M1B,43.80023597561974,-79.19836642727978,Restaurant
26,M1B,43.80028467632823,-79.19660657644272,Paper / Office Supplies Store
27,M1B,43.799853406744745,-79.19823358305395,Greek Restaurant
28,M1B,43.803844261894156,-79.1948409549751,Factory
31,M1B,43.801101,-79.189315,Auto Garage
32,M1B,43.79963223449015,-79.19790966174618,Doctor's Office
34,M1B,43.80026043277631,-79.1976011427757,Dentist's Office
35,M1B,43.8004095,-79.1991875,Fried Chicken Joint
36,M1B,43.80799926036546,-79.1988021573747,Office
38,M1B,43.80135973092631,-79.19816308728889,Office
39,M1B,43.802802,-79.194764,Automotive Shop
40,M1B,43.802158,-79.198017,Office
41,M1B,43.80162346186158,-79.19600894848571,Storage Facility
42,M1B,43.805559,-79.195632,Factory
43,M1B,43.803974196360905,-79.18938645437935,Medical Center
44,M1B,43.799988,-79.1957,Pharmacy
45,M1B,43.799910161279165,-79.19771683750781,Club House
46,M1B,43.802074,-79.199198,Salon / Barbershop
47,M1B,43.807985,-79.198194,Construction & Landscaping
54,M1B,43.80854,-79.195511,Factory
55,M1B,43.800724,-79.199822,Pharmacy
56,M1B,43.80081700276706,-79.1986919731859,Caribbean Restaurant
57,M1B,43.80159411151327,-79.19606888828757,Hardware Store
58,M1B,43.807525584182095,-79.1976892911559,Factory
59,M1B,43.81173177207037,-79.2007083234753,Zoo Exhibit
60,M1B,43.807494027880885,-79.19507299669937,Building
61,M1B,43.80153723119091,-79.19835040138307,Optical Shop
62,M1B,43.80111312866211,-79.19812774658203,Optical Shop
63,M1B,43.801515,-79.195377,Miscellaneous Shop
64,M1B,43.80035630468027,-79.18964624404907,Auto Dealership
65,M1B,43.800811,-79.199986,Medical Center
66,M1B,43.80407,-79.19997,Factory
67,M1B,43.801053,-79.19902,Nail Salon
68,M1B,43.80265,-79.199187,Office
69,M1B,43.806490939230166,-79.20100030505493,Office
70,M1B,43.805512,-79.199141,Office
71,M1B,43.80154800415039,-79.19991302490234,Medical Center
72,M1B,43.804597060757224,-79.19974422693653,Coworking Space
73,M1B,43.80661628450551,-79.19940816811345,Office
74,M1B,43.80966592922419,-79.19901150697899,Office
75,M1B,43.8005734089276,-79.19923738366275,Bus Station
76,M1B,43.801461,-79.197942,Doctor's Office
77,M1B,43.802162170410156,-79.19965362548828,College Academic Building
78,M1B,43.80121,-79.200642,Dentist's Office
79,M1B,43.800769703782194,-79.19943571396367,Doctor's Office
80,M1B,43.80276089138169,-79.19916576428497,Dentist's Office
81,M1B,43.80131,-79.200646,Salon / Barbershop
82,M1B,43.8045,-79.196,Automotive Shop
83,M1B,43.80109968574985,-79.19413089752196,Bank
84,M1B,43.80744841934756,-79.19905558052072,Fast Food Restaurant
85,M1B,43.80103169644942,-79.20131698147668,Church
86,M1B,43.803161304831846,-79.19968142252247,Hobby Shop
87,M1B,43.799770989581745,-79.19797577282293,Salon / Barbershop
88,M1B,43.80111,-79.198604,Department Store
89,M1B,43.800527899352915,-79.2000637571665,Supermarket
90,M1B,43.801262219554275,-79.19975818333775,African Restaurant
91,M1B,43.800955,-79.200427,Lounge
92,M1B,43.802164535542744,-79.19611362644378,Coffee Shop
93,M1B,43.809988,-79.186147,Trail
94,M1B,43.80128641128365,-79.1988021573747,Caribbean Restaurant
95,M1B,43.805047,-79.199588,Pet Store
96,M1B,43.80122065712124,-79.19783804136077,Salon / Barbershop
97,M1B,43.804065,-79.195443,Furniture / Home Store
98,M1B,43.804905,-79.200428,Tech Startup
99,M1B,43.801831,-79.200615,Driving School
100,M1B,43.80484761007006,-79.18458267650057,Automotive Shop
101,M1B,43.801164,-79.199619,Convenience Store
102,M1B,43.80160451237483,-79.19844956751768,Professional & Other Places
103,M1B,43.802023,-79.198157,Cosmetics Shop
104,M1B,43.799929,-79.192165,Automotive Shop
105,M1B,43.80462284884702,-79.19862586261087,Arts & Crafts Store
106,M1B,43.809268,-79.199399,Pet Store
107,M1B,43.80228301948931,-79.19856472801668,Spa
108,M1B,43.800459,-79.191471,Automotive Shop
109,M1B,43.807063,-79.200721,Electronics Store
110,M1B,43.799778,-79.19217,Automotive Shop
111,M1B,43.80163186992142,-79.19918408226695,Gas Station
112,M1B,43.80331,-79.198557,Martial Arts School
113,M1B,43.801061654707546,-79.19799780983821,Restaurant
114,M1B,43.800038,-79.195323,Gym
115,M1B,43.80120690986859,-79.19817961501803,Internet Cafe
116,M1B,43.802463407012866,-79.19877461133956,Athletics & Sports
117,M1B,43.803883027244375,-79.20014088499092,Factory
118,M1B,43.80447575837742,-79.19975280761719,Indian Restaurant
119,M1B,43.8025930921666,-79.19779947651536,Gym
120,M1B,43.80219845231118,-79.19938862774073,Bus Station
121,M1B,43.80148685972701,-79.19597625732422,Burger Joint
0,M3B,43.745780550718784,-79.35335386163024,Pool
1,M3B,43.746353,-79.353826,Veterinarian
2,M3B,43.74578548111839,-79.3536901473999,Trade School
3,M3B,43.7462409141924,-79.35346132476589,Yoga Studio
4,M3B,43.74537356928136,-79.35124509707558,Baseball Field
5,M3B,43.747356,-79.353815,Gym / Fitness Center
6,M3B,43.74516,-79.353455,Veterinarian
7,M3B,43.748695,-79.346954,Physical Therapist
8,M3B,43.74837342894783,-79.34854705119949,Sandwich Place
9,M3B,43.746289272563594,-79.35344338417052,Medical Center
10,M3B,43.747204,-79.35306,College Lab
11,M3B,43.74808150251508,-79.33668709920494,Office
12,M3B,43.746205,-79.35427,Art Studio
13,M3B,43.74842332561916,-79.34720748755485,Sandwich Place
14,M3B,43.746475345761695,-79.34974317502662,Tennis Court
15,M3B,43.748789728,-79.35422793,Athletics & Sports
16,M3B,43.747793,-79.348465,High School
17,M3B,43.746796,-79.353506,Golf Driving Range
18,M5E,43.746591545395546,-79.3462872505188,Office
19,M3B,43.74766522888878,-79.34707696065234,Gym
20,M3B,43.745866073988985,-79.34603533317939,Caribbean Restaurant
21,M3B,43.74827,-79.34858,Korean Restaurant
22,M3B,43.746018000773795,-79.35463428497314,College Academic Building
23,M3B,43.74549366550305,-79.34582141079446,Japanese Restaurant
29,M3B,43.745443,-79.35769,Office
30,M3B,43.749180178418776,-79.35023546218872,Office
35,M3B,43.751285538872246,-79.35562284338843,Tech Startup
36,L3R,43.746482,-79.360048,Automotive Shop
37,M3B,43.7482,-79.3483,Italian Restaurant
38,M3B,43.74704,-79.353613,Trade School
39,M3B,43.747128,-79.35315,Warehouse Store
40,M3B,43.74906038904406,-79.35087122774753,Office
41,M3B,43.75032988506434,-79.3547043416234,Office
42,M3B,43.75190368446793,-79.35131075630508,Coworking Space
43,Can,43.747866148322586,-79.34885761741828,Photography Lab
44,M3B,43.7469482421875,-79.34693908691406,Office
45,M3B,43.745556,-79.345828,Office
46,M3B,43.744475,-79.345873,Office
47,M3B,43.7518310546875,-79.35123443603516,Office
48,M3B,43.74826,-79.35188,College Technology Building
49,M3B,43.74954797064784,-79.35395688336611,Medical Center
50,M3B,43.751914,-79.351374,Office
51,m3b,43.74463391713055,-79.3454231361588,Office
52,M3B,43.74825920112483,-79.34876961123209,Office
53,M3B,43.744615,-79.346459,Medical Center
54,M3B,43.748589,-79.347649,Optical Shop
55,M3B,43.74683380126953,-79.34626007080078,Doctor's Office
56,M3B,43.74572,-79.34572,Doctor's Office
57,M3B,43.75132751464844,-79.352294921875,Government Building
58,M3B,43.75114797810885,-79.35257756806735,Government Building
59,M3B,43.74752760981515,-79.35471209806477,Office
60,M3B,43.747214,-79.352557,Radio Station
61,M3B,43.74545,-79.353937,Gym
62,M3B,43.74861849778626,-79.3531501750434,General College & University
64,M3B,43.74651490345804,-79.35024920415543,Tennis Court
65,M3B,43.748372,-79.354277,Athletics & Sports
66,M3C,43.74034,-79.35099,Residential Building (Apartment / Condo)
67,M3B,43.74776,-79.353165,School
68,M3B,43.747993,-79.34806,Medical Center
69,M3B,43.74969178812867,-79.35077733913393,Office
70,M3B,43.751892673896606,-79.35128899446933,Office
71,M3B,43.75083648272061,-79.35167951458777,Office
72,M3B,43.74474,-79.34642,Office
73,M3B,43.7483,-79.3486,Nail Salon
74,M3B,43.74606450459651,-79.34620141983032,Medical Center
75,M3B,43.74544193904627,-79.3458048541296,Doctor's Office
76,M3B,43.74686050415039,-79.3558578491211,Park
77,M3B,43.749544,-79.355065,Building
78,M3B,43.75187229678145,-79.35141526078299,Other Great Outdoors
79,M3B,43.74578557588946,-79.34609088305635,Fire Station
80,M3B,43.74725396237384,-79.34746600983615,Building
81,M3B,43.748882,-79.355917,Tech Startup
82,M3B,43.750141,-79.3556,School
83,M3B,43.751901,-79.351358,Building
84,M3B,43.750248,-79.347173,Travel Agency
85,M3B,43.74560001589464,-79.34660195989476,Tech Startup
86,M3B,43.750363425501924,-79.34818329405891,Building
87,M3B,43.746606031482614,-79.34671794339201,Conference Room
88,M3B,43.747356,-79.354928,Private School
89,M3B,43.748587398011445,-79.34654192688285,Bridal Shop
90,M3B,43.74592106645736,-79.34728999474406,Church
91,M3B,43.748304,-79.348579,Restaurant
92,M3B,43.744521019791776,-79.34544731673317,Health Food Store
93,M3B,43.75023846504128,-79.35030420715552,Dance Studio
94,M3B,43.74293,-79.358775,General Entertainment
95,M3B,43.75422674352304,-79.35323581992445,Scenic Lookout
96,M3B,43.7512102,-79.3554526,Coffee Shop
97,M3B,43.746979,-79.348534,General Entertainment
98,M3B,43.743197,-79.349524,Baseball Field
99,M3B,43.74946212768555,-79.3567886352539,General Entertainment
100,M3B,43.749057,-79.353597,Church
101,M3B,43.7508990294105,-79.35488584269258,Church
102,M3B,43.74287800770661,-79.34537030849852,Residential Building (Apartment / Condo)
103,M3B,43.748592,-79.350947,General Travel
104,M3B,43.751885949890934,-79.35130575156556,Conference Room
105,M3B,43.748358,-79.347576,Mobile Phone Shop
106,M3B,43.751434026401675,-79.35474284187985,School
107,M3B,43.751915982972946,-79.35131075630508,Conference Room
108,M3B,43.750498,-79.354852,Building
109,M3B,43.750703,-79.354959,Tech Startup
110,M3B,43.744665614405314,-79.34628995018961,Medical Lab
111,M3B,43.74942818528675,-79.34733867645264,Paper / Office Supplies Store
112,M3B,43.748159,-79.348235,Dessert Shop
113,M3B,43.74573681959921,-79.34599119916211,Japanese Restaurant
114,M3B,43.747982,-79.34832,Hookah Bar
115,M3B,43.751263158608225,-79.35612334052524,Rehab Center
116,M3B,43.74445646349851,-79.34645978471785,Café
117,M3B,43.74865230542494,-79.35360982765508,School
118,M3B,43.74905036955019,-79.35379428358203,Church
119,M3B,43.7489,-79.3471,Real Estate Office
120,M3B,43.75093941130049,-79.35494084294652,Office
121,M3B,43.749953,-79.3513,Doctor's Office
122,M3B,43.749022443109475,-79.35087605427252,Travel Agency
123,M3B,43.749242436893255,-79.3505908,Building
124,M3B,43.745734,-79.345487,Café
0,M4B,43.705769,-79.311638,Breakfast Spot
1,M1L,43.709283877697544,-79.29524527670384,Fast Food Restaurant
2,M4B,43.7076463787027,-79.31380806795836,Bus Line
3,M4B,43.705739883755946,-79.31227013468737,Bank
5,M4B,43.705867767333984,-79.31242370605469,Bus Line
6,M4B,43.705981122323166,-79.31217344,Building
7,M4B,43.70670829680604,-79.30805782437703,Pet Store
8,M4B,43.707392,-79.311379,Flower Shop
9,M4B,43.70551,-79.310467,Church
10,M4B,43.707258,-79.307791,Comedy Club
11,M4B,43.7061735,-79.3092517,Salon / Barbershop
12,M4B,43.706226,-79.311966,Pet Service
13,M4B,43.706832771917064,-79.31178314223835,Café
14,M4B,43.705933,-79.312825,Pharmacy
15,M4B,43.70568630168353,-79.31294968090268,Automotive Shop
16,M4B,43.705613,-79.310227,Performing Arts Venue
17,M4B,43.708114,-79.310874,Dentist's Office
18,M4B,43.70515901620182,-79.31312955571528,Pizza Place
20,M4B,43.71096402126402,-79.30908534280502,Fast Food Restaurant
21,M4B,43.705684661865234,-79.30946350097656,Park
22,M4B,43.708056631231265,-79.3140657835109,Hardware Store
24,M4B,43.70878,-79.31032,Storage Facility
25,M4B,43.707552915006495,-79.31433265496196,Sandwich Place
26,M4B,43.704871,-79.313222,Automotive Shop
27,M4B,43.71083277055937,-79.3084595275507,Pub
29,M4B,43.709362,-79.315006,Rock Climbing Spot
30,M4B,43.70775013737627,-79.3104680174731,Dentist's Office
31,M4B,43.70795087031662,-79.31068262068834,Nail Salon
32,M4B,43.707559,-79.310994,Office
33,M4B,43.703472,-79.308342,Gym
34,M4B,43.70592051370348,-79.3121958344716,Pet Store
36,M4B,43.708697310035866,-79.31156303896722,Winery
37,M4B,43.70542635784997,-79.31317528339433,Office
41,M4B,43.70738667947127,-79.31122738047867,Laundry Service
42,M4B,43.706461,-79.312019,Spa
43,M4B,43.70608685560971,-79.31190419881605,Furniture / Home Store
44,M4B,43.70605161781252,-79.31227333290373,Bank
45,M4B,43.70699928709498,-79.31028642975146,Asian Restaurant
46,M4B,43.706400208546036,-79.3068196872761,Flower Shop
47,M4B,43.705036,-79.313215,Sandwich Place
48,M4B,43.70743063594725,-79.31109666824341,Café
49,M4B,43.7044564,-79.3119382,Medical Center
50,M4B,43.710768,-79.308729,Office
51,M4B,43.70331554734098,-79.31412720984852,Office
52,M4B,43.70548386758108,-79.30300061869089,Doctor's Office
55,M4B,43.7064,-79.306816,Caribbean Restaurant
56,M4B,43.708387087246344,-79.30635194231778,School
57,M4B,43.7085164136439,-79.31304872596621,Building
58,M4B,43.7086172362984,-79.31022763252258,Mexican Restaurant
59,M4B,43.709098074196895,-79.31006669998169,Indian Restaurant
60,M4B,43.705782646822,-79.31291304477831,Gastropub
61,M4B,43.71034588741742,-79.30880620150188,Post Office
62,M4B,43.705599518365,-79.31309274596069,Bank
63,M4B,43.70798903903865,-79.31135416030884,Bus Stop
64,M4B,43.70838860130328,-79.31057381873795,American Restaurant
65,M4B,43.70877,-79.31192,Building
66,M4B,43.70955039172611,-79.31414921959379,Building
67,M4B,43.70842336418601,-79.31426477067116,Department Store
68,M4B,43.709503,-79.314275,Tech Startup
69,M4B,43.70853655374813,-79.31472697354864,Food & Drink Shop
70,M4B,43.70876,-79.31488,Arts & Crafts Store
71,M4B,43.708489,-79.30796,Gas Station
72,M4B,43.71019238163963,-79.30883371525235,Convenience Store
73,M4B,43.70477720275745,-79.31364299413826,Laundry Service
74,M4B,43.70592051370348,-79.31395663414658,Pizza Place
76,M4B,43.70464184414214,-79.30563417050112,Residential Building (Apartment / Condo)
77,M4B,43.709133,-79.314779,Restaurant
78,M4B,43.708174248225106,-79.31414921959379,Coffee Shop
79,M4B,43.70674491506876,-79.30542194831796,Café
80,M4B,43.709149,-79.313966,Bus Stop
81,M4B,43.710594177246094,-79.30896759033203,Bus Stop
82,M4B,43.705176769003764,-79.30672613847202,Convenience Store
83,M4B,43.705355,-79.313494,Fish & Chips Shop
84,M4B,43.705414,-79.31335,Convenience Store
85,M4B,43.70750479649608,-79.3033032883294,Chinese Restaurant
86,M4B,43.710882,-79.31071,Fire Station
87,M4B,43.70923401957275,-79.30848704140341,Coffee Shop
88,M4B,43.70942687988281,-79.31383514404297,Bus Stop
89,M4B,43.70927,-79.31413,Bus Stop
90,M4B,43.70746305352853,-79.30334731292234,Wings Joint
91,M4B,43.70353698730469,-79.30474853515625,Residential Building (Apartment / Condo)
92,M4B,43.708659,-79.307639,Speakeasy
93,M4B,43.708396,-79.307252,Bar
94,M4B,43.710768,-79.308531,Bakery
95,M4B,43.7099660731501,-79.31341111891099,Athletics & Sports
96,M4B,43.705360068458944,-79.31333485555888,Yoga Studio
98,M4B,43.70241098218502,-79.30862461054527,Dentist's Office
0,M5B,43.65752337161094,-79.37945958709186,Art Gallery
1,M5B,43.657138,-79.378672,Dentist's Office
